sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
2,0.869,1,-0.28604,-0.175437,-22.576,-37.2054,-0.0678,0.10972,0.063,4.777,19.6342,-0.000231576,0.000338555,-0.0329083,-0.0108161,-0.00710127,0.0275474,-0.000391305,-0.0262639,0.0164534,-0.00349176,0.00193737,0.00339866,0.00114206,-0.00698514,-0.00665498,-0.00153951,0.000261333,0.00207596,-0.00122421,0.000480142,0.00932345,-0.00317116,-0.000566905,0.0053032,0.00494199,-0.00493127,-0.000828639,-0.000211749,0.00557953,-0.00369887,0.000699401,0.00239138,0.00173645,0.000094,0.00211928,-0.0081496,-0.00173221,0.00337993,-0.00343474,-0.00198323,-0.000043,0.000936297,-0.00219886,0.00334737
2,0.869,2,-20.7157,20.2695,-43.0057,-16.7605,-0.13033,0.04902,0.057,6.493,23.0622,-0.000398457,0.000252892,-0.0237607,-0.00781699,-0.00467449,0.0264487,-0.00589506,-0.0140032,0.020797,-0.00529333,0.00297482,0.00193778,0.000012,-0.0110675,-0.00510437,0.00109764,0.00101849,0.00314866,-0.000860124,0.00229375,0.0113292,-0.00287725,0.000556149,0.00794148,0.00591141,-0.00483621,-0.00212242,-0.00181302,0.00390128,-0.0045816,-0.000924643,0.00274345,0.0035548,-0.000653733,0.00148321,-0.00862453,-0.00186019,0.00118793,-0.00229796,-0.0021774,0.000377439,0.00123305,-0.000631216,0.00119585
2,0.869,3,-20.7299,-20.6131,-43.0199,-57.6431,-0.12943,0.16913,0.061,4.878,-26.2462,-0.000224796,-0.000394925,-0.0338791,-0.0103509,-0.00429749,0.0164464,-0.00247865,-0.0267995,0.0240344,-0.00251043,-0.00129877,0.00165282,0.00221951,-0.00788026,-0.00539937,-0.00158701,0.000986966,0.000622331,-0.00333666,0.00293505,0.00960837,-0.0021384,0.00040308,0.00573562,0.00686049,-0.00259898,-0.00229829,0.000275568,0.00454698,-0.00233824,0.000689442,0.00289317,0.00265593,0.000349503,0.00113595,-0.00662553,-0.00189676,0.00142643,-0.00340828,-0.00201748,0.00222784,0.000074,-0.00134886,0.00230774
2,0.869,4,20.1424,-20.6251,-2.14763,-57.6551,-0.00561,0.16964,0.062,5.82,-30.5306,0.000311068,-0.00013786,-0.032648,-0.00781977,-0.00481475,0.0146937,0.00263352,-0.0359467,0.0140675,-0.000243094,-0.00161503,0.00529879,0.00180482,-0.00863729,-0.00315496,0.00116734,0.00194624,0.00519988,-0.00345985,0.00272606,0.00854244,-0.00255645,-0.000351449,0.00650258,0.00592502,-0.00358821,-0.000557077,-0.000738902,0.00348417,-0.00438469,-0.000383873,0.00268776,0.0028902,-0.000874106,0.00213262,-0.00657272,-0.00102361,0.00186368,-0.00181531,-0.00203669,0.000230103,-0.000061,-0.00223364,0.0024755
2,0.869,5,20.1562,20.2591,-2.13385,-16.7709,-0.00565,0.04944,0.056,3.293,8.18234,0.000198833,0.000680451,-0.0236146,-0.00458701,-0.00963303,0.0297091,0.00528042,-0.0188595,0.0145524,-0.00325234,0.00484626,0.00251865,-0.00269334,-0.0067353,-0.00483529,0.00102456,0.00112964,0.00149708,-0.00302292,0.00319041,0.00968706,-0.00234423,-0.000406898,0.00477917,0.00569801,-0.00579705,-0.000665876,-0.00134732,0.00412326,-0.00318019,-0.000562313,0.00192928,0.00324951,0.000117571,0.00197245,-0.00604513,-0.00190224,0.00201025,-0.00271395,-0.00182789,-0.00122401,0.00101639,-0.00114319,0.00137422
2,0.977,1,-0.286171,-0.175648,-22.5762,-37.2056,-0.0678,0.10972,0.056,4.249,17.4624,-0.000205267,0.000291029,-0.0297325,-0.00959881,-0.00632898,0.0245061,-0.00035664,-0.0233558,0.0146332,-0.0031109,0.00173338,0.00301922,0.00100584,-0.00620995,-0.00591834,-0.00136916,0.000232044,0.00184491,-0.00108807,0.000426898,0.00829322,-0.00282141,-0.000505284,0.00471762,0.00439488,-0.00438621,-0.00073718,-0.000190508,0.00496344,-0.00329042,0.000621836,0.00212743,0.00154454,0.000084,0.00188482,-0.00724993,-0.00153958,0.00300703,-0.00305524,-0.00176388,-0.000037,0.000833055,-0.00195583,0.00297754
2,0.977,2,-20.7159,20.2694,-43.0059,-16.7606,-0.13033,0.04902,0.051,5.775,20.5115,-0.00035259,0.000216411,-0.0215763,-0.00693276,-0.00418535,0.0235267,-0.0052554,-0.0124514,0.0184961,-0.00471304,0.00265592,0.00172022,0.000001,-0.00984075,-0.00453931,0.000976978,0.000905844,0.00279908,-0.000764215,0.00204024,0.0100773,-0.00255952,0.000493583,0.00706407,0.00525744,-0.0043016,-0.00188781,-0.00161433,0.00347057,-0.00407564,-0.000822452,0.00244019,0.00316184,-0.000581462,0.00131929,-0.00767205,-0.0016534,0.00105735,-0.00204392,-0.00193669,0.000335707,0.00109674,-0.000561452,0.00106365
2,0.977,3,-20.7302,-20.6134,-43.0202,-57.6434,-0.12943,0.16913,0.055,4.339,-23.3465,-0.000197815,-0.000363728,-0.0306451,-0.00916602,-0.00383108,0.0146345,-0.00221687,-0.0238311,0.0213763,-0.00223856,-0.00114458,0.00146656,0.00196364,-0.00700571,-0.00480166,-0.00141129,0.000877632,0.000551896,-0.00296697,0.00261071,0.00854585,-0.001902,0.000357992,0.00510207,0.00610157,-0.00231169,-0.00204422,0.000242616,0.00404502,-0.00208007,0.00061331,0.00257341,0.00236236,0.000310866,0.00101036,-0.00589399,-0.00168587,0.0012692,-0.0030314,-0.00179461,0.00198162,0.000066,-0.00119974,0.00205262
2,0.977,4,20.1424,-20.6254,-2.14765,-57.6554,-0.00561,0.16964,0.055,5.177,-27.1573,0.000276887,-0.000134768,-0.0295349,-0.0069426,-0.00428048,0.0130752,0.00233693,-0.0319673,0.012511,-0.000221673,-0.00142563,0.00470917,0.00159508,-0.0076793,-0.00280559,0.00103845,0.00173088,0.00462359,-0.0030767,0.00242484,0.00759788,-0.00227447,-0.000313143,0.00578418,0.00526965,-0.00319157,-0.000495285,-0.000659509,0.00309953,-0.00390019,-0.000341387,0.00239067,0.0025706,-0.000777457,0.00189672,-0.00584735,-0.000909232,0.00165839,-0.00161459,-0.00181157,0.000204768,-0.000054,-0.00198655,0.00220183
2,0.977,5,20.1561,20.2591,-2.13386,-16.7709,-0.00565,0.04944,0.05,2.929,7.27631,0.000177159,0.000597095,-0.0214313,-0.00406815,-0.00858502,0.0264262,0.00469185,-0.0167708,0.0129417,-0.00289761,0.0043205,0.0022365,-0.00240544,-0.00598776,-0.00430014,0.000912029,0.00100461,0.00133021,-0.00268792,0.00283783,0.00861661,-0.00208581,-0.000363019,0.00425123,0.00506763,-0.00515624,-0.000592268,-0.00120001,0.00366798,-0.002829,-0.000499953,0.00171602,0.00289031,0.000104575,0.00175442,-0.00537795,-0.00169094,0.00178876,-0.00241394,-0.00162583,-0.00108871,0.000904035,-0.00101682,0.00122231
3,0.76,1,-0.303159,-0.182228,-22.7432,-82.2422,-0.06769,0.24053,0.062,1.293,-7.23264,-0.000248045,-0.000757684,-0.0132806,-0.00897582,0.000975562,-0.00484799,-0.00230191,-0.042899,0.0244806,0.0014634,-0.00257245,0.00540622,0.00278495,-0.00884227,-0.00434006,0.00214402,0.000848836,0.00128216,-0.00532654,0.00301499,0.00775053,-0.00389916,0.000232699,0.00516877,0.00618528,-0.00696471,-0.00230846,-0.000382118,0.00414191,-0.00432639,-0.000011,0.00168457,0.00370507,0.000145081,0.00240863,-0.00771787,-0.00335457,0.00239988,-0.00434366,-0.00123434,-0.00122204,0.00195815,-0.00227667,0.00288639
3,0.76,2,-20.7333,20.266,-43.1733,-61.794,-0.12979,0.18118,0.068,5.53,5.75754,-0.000247716,-0.000560467,-0.0358162,-0.0115616,-0.00392093,0.0151682,-0.00223587,-0.0317038,0.0277075,-0.00310402,-0.00196875,0.00183737,0.00227188,-0.00897873,-0.00641551,-0.00189447,0.00115018,0.000309717,-0.00423695,0.00354065,0.0110834,-0.00257203,0.00006,0.00671799,0.00854793,-0.00320246,-0.0031835,-0.000005,0.00527006,-0.00339422,0.000795619,0.00387147,0.00337013,-0.000002,0.000679264,-0.00842381,-0.00215812,0.00186528,-0.00320274,-0.00228435,0.00193404,0.000472687,-0.000992754,0.0019299
3,0.76,3,-20.7479,-20.6205,-43.1879,-102.68,-0.12872,0.29835,0.08,1.435,-6.00597,-0.00041653,-0.00118963,0.0380215,-0.00822452,0.00269378,-0.0302444,0.000597488,-0.0470822,0.0362967,-0.0022262,-0.00133986,0.00387374,0.000388547,-0.0104162,-0.00586985,0.00519331,0.000252696,-0.00130032,-0.00503456,0.00326102,0.0105779,-0.00451629,-0.00127462,0.00879933,0.00684979,-0.00359574,-0.0018093,0.000670742,0.005661,-0.00397004,0.000952618,0.00288546,0.00427409,-0.000848049,0.00336149,-0.00648699,-0.00154284,0.00202269,-0.00224081,-0.00191552,0.000861476,0.000911795,-0.00328158,0.00212706
