sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
1,1.93,4,20.105,-34.3055,-2.03501,-22.1555,-0.0052,0.02475,0.048,1.148,-5.34433,0.000323085,-0.000134492,-0.0383228,0.0124329,-0.0130236,0.0157017,0.00314367,-0.0101799,0.00831497,-0.00103696,0.00294683,-0.000257719,-0.0042232,-0.00394825,-0.00201072,-0.000264322,0.000085,-0.000242539,-0.00119264,0.00163616,0.00463816,-0.00152989,-0.000312119,0.0021555,0.00256621,-0.00222764,-0.000574253,0.000077,0.00195339,-0.00141013,-0.000177252,0.00088156,0.00124982,-0.000373856,0.000462258,-0.00343878,-0.000404899,0.000996768,-0.00106898,-0.000655548,-0.000308332,0.000367628,-0.000437296,0.000722141
1,1.93,5,20.1157,6.22074,-2.02432,18.3707,-0.00522,-0.0981,0.064,0.353,-0.596796,0.000268848,-0.000997412,-0.0486811,0.0125271,0.0312964,0.0174702,0.00347871,-0.00804071,0.00811906,0.000498076,0.000902058,0.00010657,-0.00249802,-0.00610172,-0.0025776,-0.00124581,-0.000212894,0.000077,-0.000253484,0.000590188,0.00512132,-0.00178061,0.000078,0.00343389,0.00183986,-0.00248352,-0.000422914,-0.000775889,0.0020254,-0.00120165,-0.000042,0.000991043,0.00101866,0.000682889,0.000855714,-0.00398081,-0.000291276,0.00100371,-0.00137817,-0.000904547,0.000225233,0.000793568,-0.000768867,0.000745684
2,1,1,-0.122793,-14.146,-22.4128,-51.176,-0.0678,0.10972,0.069,4.218,18.5494,0.000014,0.00117099,0.00284678,0.00821083,-0.0461695,0.0256775,-0.00144003,-0.0279336,0.0178023,-0.0045587,0.00508698,0.000367854,-0.00556454,-0.0082884,-0.00585778,-0.0032913,0.000246781,0.00129305,-0.00086353,0.000467613,0.0093738,-0.00313293,-0.000836848,0.00472041,0.00428677,-0.00413223,-0.00088756,-0.000631638,0.00495545,-0.00335309,0.000601104,0.00207792,0.00147496,-0.000038,0.001808,-0.00722517,-0.00119323,0.00294013,-0.00283047,-0.00170908,-0.000233382,0.0010245,-0.00165705,0.00286508
2,1,2,-20.309,6.17398,-42.599,-30.856,-0.13033,0.04902,0.067,5.647,21.8861,-0.00052955,0.000992117,-0.00816175,-0.0186609,-0.0405544,0.0239418,-0.00897185,-0.0162951,0.0219935,-0.00560481,0.00582483,-0.000222559,-0.0068268,-0.0119778,-0.0046051,-0.00129902,0.000814114,0.00246607,-0.000550931,0.00174957,0.0110419,-0.00269964,0.00036951,0.00679524,0.00471406,-0.00413934,-0.0017012,-0.00208372,0.0035645,-0.00402043,-0.000947755,0.00212815,0.00307232,-0.000530171,0.00131225,-0.00772294,-0.00105586,0.00119992,-0.00231261,-0.00203056,0.00048116,0.00113333,-0.000679058,0.00104348
2,1,3,-20.3675,-34.5147,-42.6575,-71.5447,-0.12943,0.16913,0.069,4.198,-23.7459,0.00021589,0.00119249,0.0101365,0.0240707,-0.0408214,0.0162908,-0.00666931,-0.0267105,0.0258507,-0.00435601,0.00315515,-0.000839883,-0.00553991,-0.00898552,-0.00491565,-0.00365604,0.000752005,0.000258679,-0.00273446,0.00227289,0.00923502,-0.00209082,0.000443234,0.00522423,0.00536467,-0.00210078,-0.00183916,-0.000540456,0.00405026,-0.00186361,0.000583849,0.00227479,0.00229419,0.000396316,0.000833174,-0.00615132,-0.00087159,0.00134595,-0.00334015,-0.00160901,0.00211234,0.000233856,-0.00147759,0.00186241
2,1,4,20.0877,-34.4749,-2.20233,-71.5049,-0.00561,0.16964,0.066,4.983,-27.8151,0.000819581,0.00147832,0.014625,0.0231015,-0.0344383,0.0146481,0.0042301,-0.0367845,0.0144347,-0.0022186,0.00277932,0.00161737,-0.00556452,-0.00976031,-0.00251185,-0.00111042,0.00167075,0.0041611,-0.00288106,0.0021582,0.00844717,-0.00261079,-0.000295832,0.00575732,0.00470331,-0.00316199,-0.000461247,-0.00140248,0.00310346,-0.00370011,-0.00029271,0.00218617,0.00239716,-0.000677261,0.00177138,-0.00589222,-0.000226695,0.00155543,-0.00179834,-0.00174704,0.000295754,-0.000077,-0.00203339,0.00207684
2,1,5,20.0846,6.23767,-2.2054,-30.7923,-0.00565,0.04944,0.064,2.851,7.84934,0.000708339,0.000919984,-0.0075219,0.0241084,-0.0336064,0.0262995,0.00691826,-0.0226649,0.0151733,-0.00432035,0.00720745,-0.000299964,-0.00872923,-0.00795541,-0.00393289,-0.00149694,0.000870751,0.00103725,-0.00251846,0.00272568,0.00953765,-0.00213141,-0.00064111,0.00426861,0.00493942,-0.00515308,-0.000288477,-0.0017947,0.00377439,-0.00270683,-0.000559045,0.0015468,0.00274485,0.000305418,0.0017659,-0.00577263,-0.00131409,0.00209638,-0.00226749,-0.00155357,-0.000810289,0.000715071,-0.00152841,0.00115009
2,1.25,1,-0.12378,-14.056,-22.4138,-51.086,-0.0678,0.10972,0.057,3.39,14.8382,0.000890088,0.00101066,-0.0110616,0.00614865,-0.0376849,0.0214964,-0.00117555,-0.0223143,0.0142253,-0.00366105,0.00407198,0.00030467,-0.00443409,-0.006616,-0.00468531,-0.00262659,0.000197647,0.00103723,-0.000691187,0.000374988,0.00748854,-0.00250423,-0.000665769,0.00377452,0.00342891,-0.0033043,-0.00070819,-0.000511016,0.00396412,-0.00267997,0.00048109,0.00166178,0.00117966,-0.00003,0.00144593,-0.0057881,-0.000950774,0.00235541,-0.0022645,-0.00136921,-0.00018541,0.000820838,-0.00132591,0.00229104
2,1.25,2,-20.3113,6.2645,-42.6013,-30.7655,-0.13033,0.04902,0.058,4.533,17.5018,0.00105831,0.000967906,-0.0196717,-0.0156921,-0.032865,0.0200798,-0.00720452,-0.0130048,0.0175715,-0.00449779,0.00466255,-0.000169991,-0.0054425,-0.00956763,-0.00368132,-0.0010312,0.000649657,0.00197453,-0.000439986,0.00140144,0.00882605,-0.00215763,0.000300349,0.0054335,0.0037695,-0.00330743,-0.00136083,-0.00167121,0.002852,-0.00321419,-0.000757448,0.00170327,0.00245771,-0.000423695,0.00105045,-0.00618373,-0.000840136,0.000961942,-0.00185203,-0.00162713,0.000385343,0.000908749,-0.000543723,0.000834532
2,1.25,3,-20.3696,-34.4245,-42.6596,-71.4545,-0.12943,0.16913,0.056,3.341,-18.9721,0.00220888,0.00097518,-0.00562406,0.0184522,-0.0338852,0.0140336,-0.00536273,-0.0213409,0.0206621,-0.00350186,0.00252856,-0.000659036,-0.0044128,-0.00717533,-0.00392984,-0.00292251,0.000601526,0.000210854,-0.00218608,0.00181795,0.0073774,-0.00166653,0.000359393,0.00417577,0.00429181,-0.00167841,-0.00147039,-0.000438897,0.0032407,-0.00148765,0.000465687,0.00181798,0.00183732,0.00032004,0.00066453,-0.00493314,-0.000691401,0.00108201,-0.00267234,-0.00129274,0.00169004,0.00018752,-0.00118348,0.00148876
